anio,entidad,poblacion,delito_semaforo,incidentes,incidentes_per_10000_hab
2022,San Luis Potosí,2893019,Narcomenudeo,2408,83.23484913165106
2022,San Luis Potosí,2893019,Robo a casa,1077,37.22754672541038
2022,San Luis Potosí,2893019,Robo a negocio,1735,59.97195317417549
2022,San Luis Potosí,2893019,Robo a vehículo,3631,125.50902707517649
2022,San Luis Potosí,2893019,Secuestros,11,0.3802256397209973
2022,San Luis Potosí,2893019,Violación,644,22.260482907302027
2022,San Luis Potosí,2893019,Violencia familiar,8861,306.289035778887
2023,San Luis Potosí,2918486,Extorsión,89,3.0495263640120256
2023,San Luis Potosí,2918486,Feminicidio,11,0.3769077528554189
2023,San Luis Potosí,2918486,Homicidios,383,13.123242667602312
2023,San Luis Potosí,2918486,Lesiones,3574,122.46075533684245
2023,San Luis Potosí,2918486,Narcomenudeo,5551,190.20135782731182
2023,San Luis Potosí,2918486,Robo a casa,723,24.77311866495162
2023,San Luis Potosí,2918486,Robo a negocio,1117,38.27326908540935
2023,San Luis Potosí,2918486,Robo a vehículo,2604,89.22434440322824
2023,San Luis Potosí,2918486,Secuestros,6,0.20558604701204666
2023,San Luis Potosí,2918486,Violación,563,19.290824077963713
2023,San Luis Potosí,2918486,Violencia familiar,8117,278.12365726613046
2015,Sinaloa,3011278,Extorsión,128,4.25068691764759
2015,Sinaloa,3011278,Feminicidio,14,0.46491888161770517
2015,Sinaloa,3011278,Homicidios,841,27.928341388606434
2015,Sinaloa,3011278,Lesiones,1999,66.38377459669947
2015,Sinaloa,3011278,Narcomenudeo,939,31.182773559930368
2015,Sinaloa,3011278,Robo a casa,577,19.161299620958278
2015,Sinaloa,3011278,Robo a negocio,1317,43.735583363608406
2015,Sinaloa,3011278,Robo a vehículo,4399,146.0841543025918
2015,Sinaloa,3011278,Secuestros,12,0.39850189852946155
2015,Sinaloa,3011278,Violación,148,4.914856748530026
2015,Sinaloa,3011278,Violencia familiar,2387,79.26866931581873
2016,Sinaloa,3027759,Extorsión,104,3.434883687902505
2016,Sinaloa,3027759,Feminicidio,39,1.2880813829634392
2016,Sinaloa,3027759,Homicidios,922,30.451565002366436
2016,Sinaloa,3027759,Lesiones,1443,47.65901116964725
2016,Sinaloa,3027759,Narcomenudeo,386,12.74870291856122
2016,Sinaloa,3027759,Robo a casa,471,15.556059778866151
2016,Sinaloa,3027759,Robo a negocio,1015,33.52314368481772
2016,Sinaloa,3027759,Robo a vehículo,4784,158.00464964351522
2016,Sinaloa,3027759,Secuestros,14,0.46238818875610643
2016,Sinaloa,3027759,Violación,151,4.98718689301229
2016,Sinaloa,3027759,Violencia familiar,2371,78.30874253862345
2017,Sinaloa,3037590,Extorsión,51,1.6789625986390526
2017,Sinaloa,3037590,Feminicidio,82,2.6995084919294574
2017,Sinaloa,3037590,Homicidios,1250,41.151044084290504
2017,Sinaloa,3037590,Lesiones,1577,51.916157216740906
2017,Sinaloa,3037590,Narcomenudeo,857,28.21315582418957
2017,Sinaloa,3037590,Robo a casa,408,13.431700789112421
2017,Sinaloa,3037590,Robo a negocio,779,25.645330673329845
2017,Sinaloa,3037590,Robo a vehículo,6910,227.4829716979579
2017,Sinaloa,3037590,Secuestros,14,0.4608916937440537
2017,Sinaloa,3037590,Violación,129,4.246787749498781
2017,Sinaloa,3037590,Violencia familiar,2612,85.98922171853344
2018,Sinaloa,3049044,Extorsión,64,2.0990185776262984
2018,Sinaloa,3049044,Feminicidio,48,1.574263933219724
2018,Sinaloa,3049044,Homicidios,963,31.583670160220713
2018,Sinaloa,3049044,Lesiones,1966,64.47922693145786
2018,Sinaloa,3049044,Narcomenudeo,793,26.008152063400857
2018,Sinaloa,3049044,Robo a casa,287,9.412786434042932
2018,Sinaloa,3049044,Robo a negocio,1063,34.8633866877618
2018,Sinaloa,3049044,Robo a vehículo,5637,184.87762065749132
2018,Sinaloa,3049044,Secuestros,8,0.2623773222032873
2018,Sinaloa,3049044,Violación,150,4.919574791311637
2018,Sinaloa,3049044,Violencia familiar,3800,124.62922804656148
2019,Sinaloa,3060938,Extorsión,46,1.5028073093933951
2019,Sinaloa,3060938,Feminicidio,37,1.2087797923381656
2019,Sinaloa,3060938,Homicidios,822,26.854513224377627
2019,Sinaloa,3060938,Lesiones,2108,68.86777843915819
2019,Sinaloa,3060938,Narcomenudeo,614,20.0592106079901
2019,Sinaloa,3060938,Robo a casa,415,13.557935508657804
2019,Sinaloa,3060938,Robo a negocio,981,32.048999359020016
2019,Sinaloa,3060938,Robo a vehículo,4045,132.14903405426702
2019,Sinaloa,3060938,Secuestros,6,0.1960183447034863
2019,Sinaloa,3060938,Violación,175,5.717201720518351
2019,Sinaloa,3060938,Violencia familiar,4460,145.70696956292483
2020,Sinaloa,3071759,Extorsión,58,1.8881689611717587
2020,Sinaloa,3071759,Feminicidio,26,0.8464205688011331
2020,Sinaloa,3071759,Homicidios,700,22.78824608310743
2020,Sinaloa,3071759,Lesiones,2323,75.6244223586551
2020,Sinaloa,3071759,Narcomenudeo,269,8.75719742336557
2020,Sinaloa,3071759,Robo a casa,557,18.1329329547012
2020,Sinaloa,3071759,Robo a negocio,908,29.559610633516495
2020,Sinaloa,3071759,Robo a vehículo,3326,108.27672353202188
2020,Sinaloa,3071759,Secuestros,11,0.3581010098774025
2020,Sinaloa,3071759,Violación,150,4.883195589237307
2020,Sinaloa,3071759,Violencia familiar,5138,167.26572625000856
2021,Sinaloa,3087791,Extorsión,61,1.9755223070473358
2021,Sinaloa,3087791,Feminicidio,40,1.2954244636375973
2021,Sinaloa,3087791,Homicidios,556,18.0064000445626
2021,Sinaloa,3087791,Lesiones,2792,90.42062756190428
2021,Sinaloa,3087791,Narcomenudeo,145,4.69591368068629
2021,Sinaloa,3087791,Robo a casa,341,11.043493552510517
2021,Sinaloa,3087791,Robo a negocio,1328,43.00809219276823
2021,Sinaloa,3087791,Robo a vehículo,3477,112.60477150169814
2021,Sinaloa,3087791,Secuestros,5,0.16192805795469967
2021,Sinaloa,3087791,Violación,229,7.416305054325244
2021,Sinaloa,3087791,Violencia familiar,5733,185.6667112508586
2022,Sinaloa,3106048,Extorsión,61,1.963910409626638
2022,Sinaloa,3106048,Feminicidio,20,0.6439050523366027
2022,Sinaloa,3106048,Homicidios,435,14.004934888321108
2022,Sinaloa,3106048,Lesiones,3283,105.69701434105333
2022,Sinaloa,3106048,Narcomenudeo,146,4.7005068820572
2022,Sinaloa,3106048,Robo a casa,496,15.968845297947746
2022,Sinaloa,3106048,Robo a negocio,1828,58.852921783565485
2022,Sinaloa,3106048,Robo a vehículo,3159,101.70480301656639
2022,Sinaloa,3106048,Secuestros,5,0.16097626308415067
2022,Sinaloa,3106048,Violación,275,8.853694469628287
2022,Sinaloa,3106048,Violencia familiar,6746,217.18917415313607
2023,Sinaloa,3130893,Extorsión,37,1.1817714626465996
2023,Sinaloa,3130893,Feminicidio,25,0.7984942315179727
2023,Sinaloa,3130893,Homicidios,419,13.382763320241223
2023,Sinaloa,3130893,Lesiones,2879,91.95459570160973
2023,Sinaloa,3130893,Narcomenudeo,231,7.378086699226068
2023,Sinaloa,3130893,Robo a casa,574,18.33342755565265
2023,Sinaloa,3130893,Robo a negocio,1596,50.97587174010737
2023,Sinaloa,3130893,Robo a vehículo,3142,100.3547550171788
2023,Sinaloa,3130893,Secuestros,4,0.12775907704287562
2023,Sinaloa,3130893,Violación,288,9.198653547087044
2023,Sinaloa,3130893,Violencia familiar,6423,205.14913796159755
2015,Sonora,2887199,Extorsión,20,0.6927129027129755
2015,Sonora,2887199,Feminicidio,24,0.8312554832555705
2015,Sonora,2887199,Homicidios,589,20.400394984897126
2015,Sonora,2887199,Lesiones,1260,43.640912870917454
2015,Sonora,2887199,Narcomenudeo,2587,89.60241396592338
2015,Sonora,2887199,Robo a casa,1334,46.20395061095546
2015,Sonora,2887199,Robo a negocio,959,33.215583685087175
2015,Sonora,2887199,Robo a vehículo,4651,161.09038552590243
2015,Sonora,2887199,Secuestros,8,0.27708516108519016
2015,Sonora,2887199,Violación,186,6.442229995230671
2015,Sonora,2887199,Violencia familiar,2231,77.27212429763242
2016,Sonora,2911213,Extorsión,142,4.87769187620418
2016,Sonora,2911213,Feminicidio,30,1.0304982837051084
2016,Sonora,2911213,Homicidios,630,21.640463957807277
2016,Sonora,2911213,Lesiones,2523,86.66490565959963
2016,Sonora,2911213,Narcomenudeo,1838,63.13519484833298
2016,Sonora,2911213,Robo a casa,3084,105.93522356488515
2016,Sonora,2911213,Robo a negocio,790,27.136454804234525
2016,Sonora,2911213,Robo a vehículo,3986,136.91887196161875
2016,Sonora,2911213,Secuestros,5,0.17174971395085142
2016,Sonora,2911213,Violación,220,7.556987413837462
2016,Sonora,2911213,Violencia familiar,3595,123.48804433066216
2017,Sonora,2930299,Extorsión,35,1.1944173615047475
2017,Sonora,2930299,Feminicidio,32,1.0920387305186263
2017,Sonora,2930299,Homicidios,727,24.80975490897004
2017,Sonora,2930299,Lesiones,1698,57.94630513814461
2017,Sonora,2930299,Narcomenudeo,936,31.94213286766982
2017,Sonora,2930299,Robo a casa,904,30.850094137151192
2017,Sonora,2930299,Robo a negocio,809,27.60810415592402
2017,Sonora,2930299,Robo a vehículo,4029,137.4945014143608
2017,Sonora,2930299,Secuestros,2,0.06825242065741415
2017,Sonora,2930299,Violación,203,6.927620696727535
2017,Sonora,2930299,Violencia familiar,2428,82.85843867810077
2018,Sonora,2950309,Extorsión,10,0.3389475475280725
2018,Sonora,2950309,Feminicidio,31,1.0507373973370246
2018,Sonora,2950309,Homicidios,745,25.2515922908414
2018,Sonora,2950309,Lesiones,800,27.1158038022458
2018,Sonora,2950309,Narcomenudeo,698,23.65853881745946
2018,Sonora,2950309,Robo a casa,487,16.50674556461713
2018,Sonora,2950309,Robo a negocio,1056,35.79286101896445
2018,Sonora,2950309,Robo a vehículo,3471,117.64869374699396
2018,Sonora,2950309,Secuestros,2,0.06778950950561449
2018,Sonora,2950309,Violación,130,4.406318117864942
2018,Sonora,2950309,Violencia familiar,2195,74.39898668241192
2019,Sonora,2971165,Extorsión,16,0.538509305272511
2019,Sonora,2971165,Feminicidio,37,1.2453027684426816
2019,Sonora,2971165,Homicidios,1062,35.74355513746291
2019,Sonora,2971165,Lesiones,1005,33.82511573742959
2019,Sonora,2971165,Narcomenudeo,1610,54.18749884304641
2019,Sonora,2971165,Robo a casa,866,29.146816147874656
2019,Sonora,2971165,Robo a negocio,858,28.8775614952384
2019,Sonora,2971165,Robo a vehículo,3020,101.64363137018644
2019,Sonora,2971165,Secuestros,12,0.4038819789543832
2019,Sonora,2971165,Violación,141,4.745613252714003
2019,Sonora,2971165,Violencia familiar,3587,120.72705487578105
2020,Sonora,2992077,Extorsión,55,1.8381879878091372
2020,Sonora,2992077,Feminicidio,30,1.0026479933504384
2020,Sonora,2992077,Homicidios,1330,44.45072770520277
2020,Sonora,2992077,Lesiones,1590,53.14034364757324
2020,Sonora,2992077,Narcomenudeo,2772,92.64467458558052
2020,Sonora,2992077,Robo a casa,1199,40.07249813423919
2020,Sonora,2992077,Robo a negocio,758,25.333572631987746
2020,Sonora,2992077,Robo a vehículo,2612,87.29721862104485
2020,Sonora,2992077,Secuestros,3,0.10026479933504386
2020,Sonora,2992077,Violación,203,6.784584755004634
2020,Sonora,2992077,Violencia familiar,5450,182.14771879199634
2021,Sonora,3012502,Extorsión,80,2.655599896697164
2021,Sonora,3012502,Feminicidio,42,1.3941899457660112
2021,Sonora,3012502,Homicidios,1600,53.11199793394328
2021,Sonora,3012502,Lesiones,2087,69.27796230508727
2021,Sonora,3012502,Narcomenudeo,3013,100.01653110935693
2021,Sonora,3012502,Robo a casa,1086,36.049768597664
2021,Sonora,3012502,Robo a negocio,681,22.60579412063461
2021,Sonora,3012502,Robo a vehículo,2207,73.26136215013301
2021,Sonora,3012502,Secuestros,11,0.3651449857958601
2021,Sonora,3012502,Violación,289,9.593354626818504
2021,Sonora,3012502,Violencia familiar,7225,239.83386567046261
2022,Sonora,3035796,Extorsión,62,2.0422979673205974
2022,Sonora,3035796,Feminicidio,35,1.1529101428422728
2022,Sonora,3035796,Homicidios,1439,47.40107701571515
2022,Sonora,3035796,Lesiones,1991,65.58411698282757
2022,Sonora,3035796,Narcomenudeo,2341,77.1132184112503
2022,Sonora,3035796,Robo a casa,846,27.867485166987507
2022,Sonora,3035796,Robo a negocio,595,19.599472428318634
2022,Sonora,3035796,Robo a vehículo,2383,78.49671058266102
2022,Sonora,3035796,Secuestros,8,0.263522318363948
2022,Sonora,3035796,Violación,248,8.16919186928239
2022,Sonora,3035796,Violencia familiar,6345,209.0061387524063
2023,Sonora,3066575,Extorsión,63,2.0544092350586567
2023,Sonora,3066575,Feminicidio,21,0.6848030783528856
2023,Sonora,3066575,Homicidios,941,30.685699844288823
2023,Sonora,3066575,Lesiones,1416,46.17529328322314
2023,Sonora,3066575,Narcomenudeo,2240,73.04566169097446
2023,Sonora,3066575,Robo a casa,808,26.348613681387214
2023,Sonora,3066575,Robo a negocio,522,17.02224794762887
2023,Sonora,3066575,Robo a vehículo,1864,60.78442562141803
2023,Sonora,3066575,Secuestros,10,0.3260967039775646
2023,Sonora,3066575,Violación,116,3.7827217661397485
2023,Sonora,3066575,Violencia familiar,6728,219.3978624361054
2015,Tabasco,2436101,Extorsión,171,7.019413398705555
2015,Tabasco,2436101,Feminicidio,8,0.3283936092961663
2015,Tabasco,2436101,Homicidios,233,9.564463870750844
2015,Tabasco,2436101,Lesiones,4700,192.9312454614977
2015,Tabasco,2436101,Narcomenudeo,1,0.041049201162020786
2015,Tabasco,2436101,Robo a casa,2509,102.99244571551016
2015,Tabasco,2436101,Robo a negocio,2535,104.05972494572269
2015,Tabasco,2436101,Robo a vehículo,2251,92.40175181570879
2015,Tabasco,2436101,Secuestros,78,3.201837690637621
2015,Tabasco,2436101,Violación,266,10.91908750909753
2015,Tabasco,2436101,Violencia familiar,4230,173.63812091534794
2016,Tabasco,2444767,Extorsión,148,6.053746635159915
2016,Tabasco,2444767,Feminicidio,27,1.1043997239818764
2016,Tabasco,2444767,Homicidios,276,11.289419400703625
2016,Tabasco,2444767,Lesiones,5117,209.304199541306
2016,Tabasco,2444767,Narcomenudeo,56,2.290606834925373
2016,Tabasco,2444767,Robo a casa,2410,98.57790128875267
2016,Tabasco,2444767,Robo a negocio,5170,211.47209529578893
2016,Tabasco,2444767,Robo a vehículo,3580,146.43522266130066
2016,Tabasco,2444767,Secuestros,85,3.4768139458688703
2016,Tabasco,2444767,Violación,252,10.30773075716418
2016,Tabasco,2444767,Violencia familiar,5406,221.12536695726013
2017,Tabasco,2445177,Extorsión,258,10.551383396784773
2017,Tabasco,2445177,Feminicidio,28,1.1451113763952467
2017,Tabasco,2445177,Homicidios,388,15.867971930048418
2017,Tabasco,2445177,Lesiones,4941,202.07126109888978
2017,Tabasco,2445177,Narcomenudeo,41,1.6767702297216112
2017,Tabasco,2445177,Robo a casa,2399,98.11150685614989
2017,Tabasco,2445177,Robo a negocio,5595,228.81779110469304
2017,Tabasco,2445177,Robo a vehículo,5475,223.91017092014198
2017,Tabasco,2445177,Secuestros,77,3.149056285086928
2017,Tabasco,2445177,Violación,362,14.804654223395689
2017,Tabasco,2445177,Violencia familiar,6596,269.7555228108231
2018,Tabasco,2444880,Extorsión,331,13.538496776937928
2018,Tabasco,2444880,Feminicidio,40,1.6360721180589641
2018,Tabasco,2444880,Homicidios,508,20.778115899348844
2018,Tabasco,2444880,Lesiones,4473,182.95376460194365
2018,Tabasco,2444880,Narcomenudeo,131,5.358136186643107
2018,Tabasco,2444880,Robo a casa,2299,94.03324498543896
2018,Tabasco,2444880,Robo a negocio,3833,156.77661071300022
2018,Tabasco,2444880,Robo a vehículo,7008,286.6398350839305
2018,Tabasco,2444880,Secuestros,103,4.212885704001833
2018,Tabasco,2444880,Violación,338,13.824809397598246
2018,Tabasco,2444880,Violencia familiar,6448,263.734825431105
2019,Tabasco,2443670,Extorsión,232,9.493916936411217
2019,Tabasco,2443670,Feminicidio,27,1.1048955055306158
2019,Tabasco,2443670,Homicidios,565,23.120961504622148
2019,Tabasco,2443670,Lesiones,4629,189.42819611486001
2019,Tabasco,2443670,Narcomenudeo,123,5.033412858528361
2019,Tabasco,2443670,Robo a casa,2270,92.89306657609252
2019,Tabasco,2443670,Robo a negocio,2723,111.43075783555062
2019,Tabasco,2443670,Robo a vehículo,4221,172.73199736461962
2019,Tabasco,2443670,Secuestros,40,1.6368822304157271
2019,Tabasco,2443670,Violación,435,17.801094255771034
2019,Tabasco,2443670,Violencia familiar,7215,295.25263231123677
2020,Tabasco,2440564,Extorsión,105,4.3022842261051135
2020,Tabasco,2440564,Feminicidio,15,0.6146120323007305
2020,Tabasco,2440564,Homicidios,509,20.855834962738122
2020,Tabasco,2440564,Lesiones,3963,162.380498933853
2020,Tabasco,2440564,Narcomenudeo,87,3.564749787344237
2020,Tabasco,2440564,Robo a casa,1836,75.22851275360941
2020,Tabasco,2440564,Robo a negocio,1453,59.535418862197425
2020,Tabasco,2440564,Robo a vehículo,2417,99.03448547139104
2020,Tabasco,2440564,Secuestros,32,1.3111723355748917
2020,Tabasco,2440564,Violación,275,11.267887258846725
2020,Tabasco,2440564,Violencia familiar,6445,264.07830321188055
2021,Tabasco,2440323,Extorsión,104,4.261730926602749
2021,Tabasco,2440323,Feminicidio,15,0.6146727297984734
2021,Tabasco,2440323,Homicidios,390,15.981490974760309
2021,Tabasco,2440323,Lesiones,4264,174.7309679907127
2021,Tabasco,2440323,Narcomenudeo,48,1.9669527353551148
2021,Tabasco,2440323,Robo a casa,1538,63.02444389533681
2021,Tabasco,2440323,Robo a negocio,1112,45.56773836906016
2021,Tabasco,2440323,Robo a vehículo,2663,109.1248986302223
2021,Tabasco,2440323,Secuestros,16,0.6556509117850383
2021,Tabasco,2440323,Violación,330,13.522800055566416
2021,Tabasco,2440323,Violencia familiar,7791,319.2610158573271
2022,Tabasco,2443204,Extorsión,134,5.484601367712234
2022,Tabasco,2443204,Feminicidio,17,0.6958076362022982
2022,Tabasco,2443204,Homicidios,291,11.910589537345224
2022,Tabasco,2443204,Lesiones,3871,158.43949174935864
2022,Tabasco,2443204,Narcomenudeo,38,1.555334716216902
2022,Tabasco,2443204,Robo a casa,1262,51.65348452278238
2022,Tabasco,2443204,Robo a negocio,953,39.00615748828178
2022,Tabasco,2443204,Robo a vehículo,2350,96.18517323972947
2022,Tabasco,2443204,Secuestros,12,0.49115833143691645
2022,Tabasco,2443204,Violación,363,14.857539525966722
2022,Tabasco,2443204,Violencia familiar,7426,303.94514743754513
2023,Tabasco,2451193,Extorsión,80,3.263716892141908
2023,Tabasco,2451193,Feminicidio,14,0.571150456124834
2023,Tabasco,2451193,Homicidios,192,7.832920541140579
2023,Tabasco,2451193,Lesiones,3144,128.264073861177
2023,Tabasco,2451193,Narcomenudeo,23,0.9383186064907986
2023,Tabasco,2451193,Robo a casa,938,38.26708056036387
2023,Tabasco,2451193,Robo a negocio,726,29.618230796187817
2023,Tabasco,2451193,Robo a vehículo,1813,73.96398406816598
2023,Tabasco,2451193,Secuestros,10,0.4079646115177385
2023,Tabasco,2451193,Violación,262,10.688672821764749
2023,Tabasco,2451193,Violencia familiar,6546,267.05363469951163
2015,Tamaulipas,3489531,Extorsión,174,4.986343436983366
2015,Tamaulipas,3489531,Feminicidio,0,0.0
2015,Tamaulipas,3489531,Homicidios,533,15.274258919035251
2015,Tamaulipas,3489531,Lesiones,4295,123.08244288415835
2015,Tamaulipas,3489531,Narcomenudeo,854,24.473202845883876
2015,Tamaulipas,3489531,Robo a casa,3640,104.31201212999684
2015,Tamaulipas,3489531,Robo a negocio,1699,48.68849137606171
2015,Tamaulipas,3489531,Robo a vehículo,6658,190.79927933008761
2015,Tamaulipas,3489531,Secuestros,230,6.591143623598701
2015,Tamaulipas,3489531,Violación,531,15.216944626656133
2015,Tamaulipas,3489531,Violencia familiar,2394,68.60520797780562
2016,Tamaulipas,3510680,Extorsión,107,3.047842583203254
2016,Tamaulipas,3510680,Feminicidio,1,0.0284845101233949
2016,Tamaulipas,3510680,Homicidios,594,16.91979901329657
2016,Tamaulipas,3510680,Lesiones,2887,82.23478072624107
2016,Tamaulipas,3510680,Narcomenudeo,477,13.587111328859367
2016,Tamaulipas,3510680,Robo a casa,2850,81.18085385167547
2016,Tamaulipas,3510680,Robo a negocio,1737,49.477594084336936
2016,Tamaulipas,3510680,Robo a vehículo,4492,127.95241947428988
2016,Tamaulipas,3510680,Secuestros,155,4.415099069126209
2016,Tamaulipas,3510680,Violación,506,14.413162122437818
2016,Tamaulipas,3510680,Violencia familiar,6378,181.67420556701265
2017,Tamaulipas,3528414,Extorsión,182,5.15812486856701
2017,Tamaulipas,3528414,Feminicidio,4,0.11336538172674748
2017,Tamaulipas,3528414,Homicidios,801,22.701417690781184
2017,Tamaulipas,3528414,Lesiones,2667,75.58636826630888
2017,Tamaulipas,3528414,Narcomenudeo,351,9.947812246522092
2017,Tamaulipas,3528414,Robo a casa,2832,80.26269026253722
2017,Tamaulipas,3528414,Robo a negocio,1986,56.28591202733013
2017,Tamaulipas,3528414,Robo a vehículo,5345,151.48449133236633
2017,Tamaulipas,3528414,Secuestros,140,3.967788360436162
2017,Tamaulipas,3528414,Violación,467,13.235408316597768
2017,Tamaulipas,3528414,Violencia familiar,7030,199.2396583847587
2018,Tamaulipas,3546854,Extorsión,138,3.890771934790662
2018,Tamaulipas,3546854,Feminicidio,13,0.3665219938570914
2018,Tamaulipas,3546854,Homicidios,851,23.993093597875752
2018,Tamaulipas,3546854,Lesiones,2626,74.03744275913246
2018,Tamaulipas,3546854,Narcomenudeo,261,7.3586338766692965
2018,Tamaulipas,3546854,Robo a casa,2450,69.075298842298
2018,Tamaulipas,3546854,Robo a negocio,1361,38.37203335688472
2018,Tamaulipas,3546854,Robo a vehículo,4298,121.17780996905991
2018,Tamaulipas,3546854,Secuestros,109,3.0731459484940737
2018,Tamaulipas,3546854,Violación,548,15.450311741052776
2018,Tamaulipas,3546854,Violencia familiar,7029,198.17562267857656
2019,Tamaulipas,3565754,Extorsión,123,3.4494808110710946
2019,Tamaulipas,3565754,Feminicidio,16,0.44871295103363834
2019,Tamaulipas,3565754,Homicidios,663,18.59354290845639
2019,Tamaulipas,3565754,Lesiones,2548,71.4575374521069
2019,Tamaulipas,3565754,Narcomenudeo,223,6.253936755031334
2019,Tamaulipas,3565754,Robo a casa,2213,62.0626100398401
2019,Tamaulipas,3565754,Robo a negocio,1727,48.43295415219334
2019,Tamaulipas,3565754,Robo a vehículo,3091,86.685733227811
2019,Tamaulipas,3565754,Secuestros,31,0.8693813426276743
2019,Tamaulipas,3565754,Violación,581,16.29388903440899
2019,Tamaulipas,3565754,Violencia familiar,7509,210.5865968319744
2020,Tamaulipas,3584116,Extorsión,137,3.8224209261084185
2020,Tamaulipas,3584116,Feminicidio,11,0.30690970939556644
2020,Tamaulipas,3584116,Homicidios,572,15.959304888569454
2020,Tamaulipas,3584116,Lesiones,2015,56.22027858473331
2020,Tamaulipas,3584116,Narcomenudeo,194,5.412771238430899
2020,Tamaulipas,3584116,Robo a casa,1423,39.70295604271737
2020,Tamaulipas,3584116,Robo a negocio,1259,35.127211284456195
2020,Tamaulipas,3584116,Robo a vehículo,2266,63.223400135486685
2020,Tamaulipas,3584116,Secuestros,21,0.5859185361188086
2020,Tamaulipas,3584116,Violación,417,11.634668074359201
2020,Tamaulipas,3584116,Violencia familiar,6467,180.43500824192074
2021,Tamaulipas,3607817,Extorsión,96,2.6608888422001447
2021,Tamaulipas,3607817,Feminicidio,5,0.13858796053125755
2021,Tamaulipas,3607817,Homicidios,525,14.551735855782042
2021,Tamaulipas,3607817,Lesiones,2147,59.50967025212199
2021,Tamaulipas,3607817,Narcomenudeo,164,4.545685105425248
2021,Tamaulipas,3607817,Robo a casa,1510,41.85356408043978
2021,Tamaulipas,3607817,Robo a negocio,1345,37.28016138290828
2021,Tamaulipas,3607817,Robo a vehículo,2337,64.77601275230978
2021,Tamaulipas,3607817,Secuestros,23,0.6375046184437847
2021,Tamaulipas,3607817,Violación,559,15.494133987394594
2021,Tamaulipas,3607817,Violencia familiar,7844,217.41679248143683
2022,Tamaulipas,3636033,Extorsión,114,3.1352850757955166
2022,Tamaulipas,3636033,Feminicidio,19,0.5225475126325861
2022,Tamaulipas,3636033,Homicidios,382,10.505955253981469
2022,Tamaulipas,3636033,Lesiones,2213,60.86303397136385
2022,Tamaulipas,3636033,Narcomenudeo,159,4.372897605714799
2022,Tamaulipas,3636033,Robo a casa,1398,38.44849592949239
2022,Tamaulipas,3636033,Robo a negocio,1529,42.05132351659075
2022,Tamaulipas,3636033,Robo a vehículo,2043,56.187608858335444
2022,Tamaulipas,3636033,Secuestros,18,0.49504501196771317
2022,Tamaulipas,3636033,Violación,558,15.346395370999108
2022,Tamaulipas,3636033,Violencia familiar,7863,216.25216272789604
2023,Tamaulipas,3669309,Extorsión,99,2.6980556829637408
2023,Tamaulipas,3669309,Feminicidio,15,0.40879631560056673
2023,Tamaulipas,3669309,Homicidios,313,8.530216452198493
2023,Tamaulipas,3669309,Lesiones,2033,55.405527307730146
2023,Tamaulipas,3669309,Narcomenudeo,186,5.069074313447028
2023,Tamaulipas,3669309,Robo a casa,1179,32.131390406204545
2023,Tamaulipas,3669309,Robo a negocio,1254,34.17537198420738
2023,Tamaulipas,3669309,Robo a vehículo,2097,57.14972492095923
2023,Tamaulipas,3669309,Secuestros,13,0.3542901401871579
2023,Tamaulipas,3669309,Violación,518,14.117099432072905
2023,Tamaulipas,3669309,Violencia familiar,7678,209.24920741207677
2015,Tlaxcala,1298036,Extorsión,9,0.6933551919977566
2015,Tlaxcala,1298036,Feminicidio,1,0.07703946577752852
2015,Tlaxcala,1298036,Homicidios,58,4.468289015096654
2015,Tlaxcala,1298036,Lesiones,738,56.85512574381604
2015,Tlaxcala,1298036,Narcomenudeo,68,5.238683672871939
2015,Tlaxcala,1298036,Robo a casa,1135,87.43979365749486
2015,Tlaxcala,1298036,Robo a negocio,513,39.521245943872124
2015,Tlaxcala,1298036,Robo a vehículo,1248,96.14525329035558
2015,Tlaxcala,1298036,Secuestros,8,0.6163157262202281
2015,Tlaxcala,1298036,Violación,47,3.62085489154384
2015,Tlaxcala,1298036,Violencia familiar,24,1.8489471786606844
2016,Tlaxcala,1312954,Extorsión,0,0.0
2016,Tlaxcala,1312954,Feminicidio,1,0.07616413065499629
2016,Tlaxcala,1312954,Homicidios,76,5.788473929779718
2016,Tlaxcala,1312954,Lesiones,213,16.22295982951421
2016,Tlaxcala,1312954,Narcomenudeo,50,3.8082065327498147
2016,Tlaxcala,1312954,Robo a casa,892,67.93840454425668
2016,Tlaxcala,1312954,Robo a negocio,551,41.96643599090296
2016,Tlaxcala,1312954,Robo a vehículo,1468,111.80894380153455
2016,Tlaxcala,1312954,Secuestros,5,0.38082065327498144
2016,Tlaxcala,1312954,Violación,42,3.198893487509844
2016,Tlaxcala,1312954,Violencia familiar,6,0.45698478392997777
2017,Tlaxcala,1325403,Extorsión,8,0.6035900024369947
2017,Tlaxcala,1325403,Feminicidio,2,0.15089750060924867
2017,Tlaxcala,1325403,Homicidios,120,9.05385003655492
2017,Tlaxcala,1325403,Lesiones,215,16.22148131549423
2017,Tlaxcala,1325403,Narcomenudeo,48,3.6215400146219676
2017,Tlaxcala,1325403,Robo a casa,537,40.51597891358327
2017,Tlaxcala,1325403,Robo a negocio,435,32.820206382511586
2017,Tlaxcala,1325403,Robo a vehículo,2341,176.62552446312554
2017,Tlaxcala,1325403,Secuestros,8,0.6035900024369947
2017,Tlaxcala,1325403,Violación,54,4.0742325164497135
2017,Tlaxcala,1325403,Violencia familiar,24,1.8107700073109838
